14	122795
14	1482970
176	4461
176	4454
745	21766
745	21844
745	21842
745	21762
745	21771
745	21776
745	21768
745	21839
745	21838
745	21835
745	21832
745	21830
745	21769
745	21847
745	21767
745	21846
745	21761
745	21764
745	21775
745	21833
745	21836
745	21837
745	21903
745	21773
745	21774
745	21845
745	21760
745	21840
745	21765
745	21902
745	22056
745	22057
745	22058
745	22060
745	22098
745	22101
745	22102
745	22103
745	22104
745	22105
745	22106
745	22107
745	22108
745	22111
745	22114
1346	26504
1346	110887
1346	228971
1346	266373
1346	376469
1346	388051
1346	469142
1346	498868
1346	514512
1346	923972
1349	35038
1349	35043
1349	35046
1349	35048
1354	285448
1354	356256
1354	367070
1354	434481
1354	434577
1354	448280
1354	486654
1354	620136
1354	678129
1354	754790
1354	760775
1354	832550
1354	874995
1354	898573
1354	928725
1354	957256
1354	1053504
1354	1145039
1395	36839
1395	36841
1395	36843
1395	36846
1395	36848
1395	36849
1395	36524
1395	36853
1395	36855
1395	36856
1395	36857
1395	36906
1395	36909
1395	36910
1395	36914
1395	36915
1395	36916
1395	36917
1395	36919
1395	36920
1395	36921
1395	36922
1395	36958
1395	36960
1395	36964
1395	36968
1395	36970
1395	36973
1395	36981
1395	36983
1395	37016
1395	37018
1395	37020
1395	37023
1395	37024
1395	37026
1395	37030
1395	37064
1395	37065
1395	37068
1395	37069
1395	9712
1395	37071
1395	37072
1395	37074
1395	37076
1395	37079
1395	37122
1395	37123
1395	37125
1395	37126
1395	37137
1395	37138
1395	37139
1395	37140
1395	37141
1395	37144
1395	37145
1395	37487
1395	37488
1395	37489
1395	37491
1395	37492
1395	37493
1395	37494
1395	37496
1395	37499
1395	37500
1395	37501
1395	37502
1395	37504
1395	37505
1395	37507
1395	37874
1395	37877
1395	37881
1395	37882
1395	37885
1395	37886
1395	37890
1395	37924
1395	37934
1395	37936
1395	37937
1395	38010
1395	38012
1395	38013
1395	38016
1395	38053
1395	38054
1395	38057
1395	38058
1395	38060
1395	38062
1395	38068
1395	38069
1395	38070
1395	38073
1395	38074
1395	38075
1395	32190
1395	38113
1395	38114
1395	38116
1395	38118
1395	38119
1395	38120
1395	38121
1395	38124
1395	11898
1395	38129
1395	38183
1395	38185
1395	38187
1395	38192
1395	38195
1395	38196
1395	38197
1395	38200
1395	38201
1395	38204
1395	38272
1395	38273
1395	38275
1395	38276
1395	38277
1395	38278
1395	38280
1395	38281
1395	38288
1395	38289
1395	38291
1395	38294
1395	38406
1395	38408
1395	38413
1395	38414
1395	38418
1395	38425
1395	38427
1395	38460
1395	38461
1395	38462
1395	38463
1395	38466
1395	38468
1395	38469
1395	38472
1395	38474
1395	38475
1395	38482
1395	38527
1395	38528
1395	38529
1395	38530
1395	38531
1395	38534
1395	38536
1395	38537
1395	38539
1395	38544
1395	38546
1395	38547
1395	38548
1395	38577
1395	38580
1395	38582
1395	38584
1395	38595
1395	38601
1395	38675
1395	38676
1395	38677
1395	38678
1395	38680
1395	38681
1395	38682
1395	38683
1395	9601
1395	38684
1395	38685
1395	38686
1395	38687
1395	38690
1395	38691
1395	38692
1395	38755
1395	38756
1395	38758
1395	38760
1395	38761
1395	38764
1395	38766
1395	38767
1395	38768
1395	38770
1675	157716
1675	253427
1675	286148
1675	342289
1675	361569
1675	493695
1676	69746
1676	71265
1676	87016
1676	154982
1676	157716
1676	162456
1676	176857
1676	185774
1676	186362
1676	194918
1676	200098
1676	227502
1676	237408
1676	250178
1676	257391
1676	286148
1676	410203
1676	417284
1676	419562
1676	480286
1676	486722
1676	496852
1676	705346
1676	704840
1676	743929
1676	744704
1676	744437
1676	744680
1676	666185
1676	816773
1676	978445
1676	1019970
1676	1034732
1676	1073750
1676	1094764
1676	1244023
1862	42860
1862	42862
1862	4608
1862	42867
1862	42871
1862	43065
1862	42954
1862	42875
1862	42869
1862	42878
1862	38908
1862	43061
1862	42955
1862	42798
1862	42472
1862	42945
1862	42959
1862	42953
1862	11954
1862	42810
1862	42882
1862	42949
1862	42960
1862	42879
1862	42950
1862	42952
1862	43063
1862	42946
1862	42956
1862	42880
1862	42807
1862	42806
1862	42864
1862	42797
1862	19964
1862	42857
1862	42961
1862	43314
1862	43318
